id,latitude,longitude,type
1688,40.772206,-113.981282,recarea
1689,40.61244444,-112.6987778,recarea
1690,40.71977778,-113.2851389,recarea
1691,38.967615,-112.3273357,recarea
1692,40.188824,-110.4541827,recarea
1693,39.380185,-112.026983,recarea
1694,39.347325,-110.9452627,recarea
1695,40.19337,-110.43216,recarea
1696,39.76020556,-110.9165167,recarea
1697,40.62527778,-112.2130556,recarea
1698,32.3140354,-106.779807,city
1699,34.10224889,-106.8996392,recarea
1700,33.804568,-106.889913,recarea
1701,33.68226167,-105.9224303,recarea
1702,33.80448,-106.891013,recarea
1703,34.10473694,-106.8689669,recarea
1704,34.00699972,-106.9931189,recarea
1705,40.3881114,-111.8486019,city
1706,38.59995,-111.84697,recarea
1707,35.88137,-106.298959,city
1708,35.2655,-105.3445,recarea
1709,35.15472,-106.60704,recarea
1710,35.625627,-106.327837,recarea
1711,35.608728,-106.120017,recarea
1712,35.84334,-105.90448,recarea
1713,35.95029194,-105.95374,recarea
1714,35.55489778,-106.8068008,recarea
1715,35.551069,-105.166675,recarea
1716,35.6566,-105.2322,recarea
1717,35.1287,-106.6829,recarea
1718,35.4446,-106.1224,recarea
1719,35.80500639,-106.1373972,recarea
1720,35.8825,-106.7264,recarea
1721,35.77,-105.83,recarea
1722,35.395,-106.54667,recarea
1723,35.49846417,-106.8414356,recarea
1724,36.20344278,-105.8466353,recarea
1725,35.455656,-106.211077,recarea
1726,36.533,-105.2652,recarea
1727,35.7302,-105.8367,recarea
1728,35.54561944,-106.7817506,recarea
1729,36.245525,-106.427714,recarea
1730,35.9805,-105.91442,recarea
1731,36.532,-105.1648,recarea
1732,38.5738096,-109.546214,city
1733,37.539917,-109.965881,recarea
1734,38.560942,-109.549686,recarea
1735,38.279224,-109.52464,recarea
1736,38.60593268,-109.4700563,recarea
1737,37.546082,-109.668213,recarea
1738,38.59482758,-110.80512323,recarea
1739,38.581997,-109.776336,recarea
1740,37.524446,-109.895777,recarea
1741,38.558809,-109.582974,recarea
1742,37.544495,-109.729187,recarea
1743,37.56561872,-109.772239,recarea
1744,38.338372,-110.982277,recarea
1745,38.63303,-109.48632,recarea
1746,38.17033,-109.37928,recarea
1747,38.9900343,-110.1569074,recarea
1748,38.633118,-109.486328,recarea
1749,39.07709202,-109.8421375,recarea
1750,38.72508,-109.30873,recarea
1751,38.803464,-110.04359,recarea
1752,38.773922,-109.712529,recarea
1753,38.5689742,-110.706287,recarea
1754,38.618946,-109.839343,recarea
1755,38.097155,-110.621959,recarea
1756,38.5538,-109.58692,recarea
1757,38.82438508,-110.9625799,recarea
1758,38.365881,-110.915269,recarea
1759,37.524223,-109.896007,recarea
1760,37.524087,-109.632809,recarea
1761,37.524278,-109.895806,recarea
1762,38.337979,-111.027892,recarea
1763,38.536958,-109.605021,recarea
1764,39.19551667,-110.0771806,recarea
1765,38.78516553,-109.5024769,recarea
1766,38.189406,-109.358447,recarea
1767,38.037109,-109.548096,recarea
1768,37.174338,-109.926958,recarea
1769,37.6318255,-109.4920997,recarea
1770,39.092,-111.194,recarea
1771,38.5058162,-109.7331732,recarea
1772,38.648682,-109.479675,recarea
1773,38.785147,-109.263479,recarea
1774,40.5307776,-112.29828,city
1775,40.32338889,-112.9021667,recarea
1776,37.53691156,-113.1526672,recarea
1777,37.36972333,-113.17494,recarea
1778,37.42564361,-113.0889694,recarea
1779,37.044761,-113.898537,recarea
1780,37.05133185,-112.5198681,recarea
1781,37.0735275,-112.5390184,recarea
1782,37.132934,-113.071022,recarea
1783,37.14360136,-112.3940516,recarea
1784,37.224,-113.405,recarea
1785,36.949747,-113.797959,recarea
1786,37.76539444,-113.15555556,recarea
1787,37.178389,-113.239627,recarea
1788,37.02676,-113.906734,recarea
1789,37.169645,-113.397149,recarea
1790,37.060898,-113.412487,recarea
1791,37.310897,-113.109111,recarea
1792,37.310745,-113.109491,recarea
1793,37.098591,-113.439236,recarea
1794,37.018188,-113.422292,recarea
1795,37.2543765,-113.7707202,recarea
1796,37.023026,-113.367129,recarea
1797,38.577548,-112.334578,recarea
1798,37.11586722,-113.5831464,recarea
1799,37.425633,-113.088933,recarea
1800,38.166438,-112.018424,recarea
1801,37.058297,-113.306473,recarea
1802,37.09,-113.846,recarea
1803,37.715047,-113.059015,recarea
1804,37.22343859,-113.3996061,recarea
1805,37.22584333,-113.4078228,recarea
1806,37.34057667,-113.1528828,recarea
1807,37.38527,-112.83909,recarea
1808,37.688607,-113.0647002,recarea
1809,37.09018611,-113.8473078,recarea
1810,37.15445624,-112.5736218,recarea
1811,37.203056,-113.641389,recarea
1812,37.06725059,-112.7046074,recarea
1813,37.44724194,-113.0909083,recarea
1814,37.075889,-113.871138,recarea
1815,37.37182417,-113.1894478,recarea
1816,37.24020749,-113.1848299,recarea
1817,36.73132,-112.046108,recarea
1818,36.982636,-113.503029,recarea
1819,37.023195,-113.367163,recarea
1820,37.377,-113.644,recarea
1821,38.1667,-112.2751,recarea
1822,37.252778,-113.367778,recarea
1823,37.909474,-112.984858,recarea
1824,37.05056008,-112.5182302,recarea
1825,37.339221,-113.225425,recarea
1826,37.138958,-112.533422,recarea
1827,37.07169163,-112.4925151,recarea
1828,38.3193192,-112.1963008,recarea
1829,37.058373,-113.306355,recarea
1830,37.02422376,-112.7941881,recarea
1831,37.30976145,-112.8563421,recarea
1832,37.0215136,-112.5596414,recarea
1833,37.01513361,-112.9812556,recarea
1834,36.979545,-113.795858,recarea
1835,36.981677,-112.915108,recarea
1836,37.02303669,-113.3670982,recarea
1837,37.00754554,-113.4109394,recarea
1838,37.1854,-113.3976,recarea
1839,37.207549,-113.398511,recarea
1840,37.142,-113.688,recarea
1841,37.693729,-113.030517,recarea
1842,37.16187616,-113.0822065,recarea
1843,37.013608,-113.409557,recarea
1844,37.1218007,-113.3852791,recarea
1845,37.03500188,-112.4233048,recarea
1846,37.02145876,-112.5652943,recarea
1847,37.037682,-112.7325284,recarea
1848,37.077376,-113.869745,recarea
1849,37.20994857,-113.399608,recarea
1850,37.22625207,-113.1144723,recarea
1851,37.22074167,-113.6877389,recarea
1852,37.206209,-113.475755,recarea
1853,37.1577788,-113.7052776,recarea
1854,35.9407,-105.3922,recarea
1855,36.56929,-104.586462,recarea
1856,36.1747,-105.2334,recarea
1857,40.4556825,-109.528474,city
1858,40.067724,-108.821892,recarea
1859,40.13435,-109.6435916,recarea
1860,39.56883611,-109.4580361,recarea
1861,40.51417,-109.54139,recarea
1862,40.57604,-109.41997,recarea
1863,40.86534,-109.48005,recarea
1864,40.89997,-109.17737,recarea
1865,40.51665,-109.54182,recarea
1866,40.5852329,-109.4436959,recarea
1867,40.4553238,-109.5209049,recarea
1868,40.7596198,-111.886797,city
1869,37.14641667,-111.935425,recarea
1870,37.019134,-112.025197,recarea
1871,37.33520833,-111.9078722,recarea
1872,37.01906892,-112.0247834,recarea
1873,33.3943282,-104.5229518,city
1874,34.61258,-104.40212,recarea
1875,33.49425,-105.39095,recarea
1876,33.66297806,-105.9713967,recarea
1877,34.2601,-103.3521,recarea
1878,33.49117111,-105.5181531,recarea
1879,34.6127,-104.3962,recarea
1880,36.81409,-107.61317,recarea
1881,36.87771472,-107.8918764,recarea
1882,36.3315,-107.4607639,recarea
1883,36.16254556,-107.9164464,recarea
1884,36.70116333,-108.2463069,recarea
1885,36.68687,-108.2181,recarea
1886,36.82321778,-107.6591619,recarea
1887,36.8295175,-108.1886028,recarea
1888,36.54701,-107.6166667,recarea
1889,36.76707361,-107.49979,recarea
1890,36.54675944,-107.86162,recarea
1891,35.5283506,-108.743907,city
1892,34.970669,-107.810372,recarea
1893,35.42507,-108.052,recarea
1894,35.00109639,-108.0833333,recarea
1895,35.3021,-108.106969,recarea
1896,35.42501722,-108.0522575,recarea
1897,41.2230048,-111.9738429,city
1898,41.50577778,-111.3180833,recarea
1899,41.2682462,-110.963758,city
1900,42.25448,-109.42823,recarea
1901,42.02493,-110.07647,recarea
1902,40.6967254,-111.986821,city
1903,36.5763,-103.3055,recarea
1904,31.7550511,-106.488234,city
1905,39.26155,-109.4025056,recarea
1906,29.6196787,-95.6349463,city
1907,29.059987,-95.268343,recarea
1908,29.065265,-95.319333,recarea
1909,29.851712,-94.685322,recarea
1910,29.822011,-94.664521,recarea
1911,30.33333,-96.53333,recarea
1912,30.09836,-94.76583,recarea
1913,28.95386,-96.54697,recarea
1914,29.668868,-96.266798,recarea
1915,29.70277778,-93.90111111,recarea
1916,29.791558,-95.617365,recarea
1917,29.709074,-93.919684,recarea
1918,28.914077,-95.577723,recarea
1919,29.27624,-94.813834,recarea
1920,25.988981,-98.0945766,city
1921,26.082165,-98.135359,recarea
1922,26.226533,-97.348542,recarea
1923,26.082515,-98.135493,recarea
1924,32.44645,-99.7475905,city
1925,31.968344,-98.498927,recarea
1926,31.85,-99.56667,recarea
1927,32.240731,-99.879139,recarea
1928,31.34137,-100.51415,recarea
1929,31.46667,-100.48333,recarea
1930,32.65271,-97.448841,recarea
1931,36.152079,-96.251442,recarea
1932,35.857495,-95.373301,recarea
1933,35.349505,-94.779846,recarea
1934,34.93833,-94.71667,recarea
1935,36.06111,-95.53494,recarea
1936,35.314229,-94.560283,recarea
1937,35.30952,-95.35725,recarea
1938,35.552107,-95.170819,recarea
1939,35.447284,-94.972615,recarea
1940,35.9466695,-96.30676,recarea
1941,36.426817,-95.678115,recarea
1942,36.318117,-94.70992,recarea
1943,35.975224,-95.288691,recarea
1944,35.598669,-95.031434,recarea
1945,32.9481789,-96.7297206,city
1946,32.61667,-96.96667,recarea
1947,33.85333,-95.54833,recarea
1948,33.834613,-96.567614,recarea
1949,31.91577,-97.190091,recarea
1950,33.032862,-96.484875,recarea
1951,31.599707,-97.217657,recarea
1952,33.06667,-97.01667,recarea
1953,33.331147,-95.627189,recarea
1954,31.849854,-97.368601,recarea
1955,32.965841,-97.05545,recarea
1956,32.26667,-96.63333,recarea
1957,31.95,-96.7,recarea
1958,33.739087,-96.752005,recarea
1959,33.354554,-97.048112,recarea
1960,34.17391049,-96.64699943,recarea
1961,34.016634,-95.37667,recarea
1962,34.31504,-95.87781,recarea
1963,34.43568,-97.00677,recarea
1964,34.405472,-103.2050709,city
1965,33.955327,-102.776992,recarea
1966,34.919381,-102.11138,recarea
1967,32.762437,-94.494868,recarea
1968,31.355323,-94.752157,recarea
1969,33.303959,-94.159485,recarea
1970,33.5855677,-101.8470215,city
1971,27.5030915,-99.5075644,city
1972,28.448771,-98.357559,recarea
1973,32.7355816,-97.1071186,city
1974,31.037043,-97.534746,recarea
1975,31.104005,-97.475133,recarea
1976,31.4649685,-100.4405094,city
1977,31.8457149,-102.367687,city
1978,25.8810158,-97.5064866,city
1979,33.046233,-96.994174,city
1980,34.235,-98.055,recarea
1981,35.2702448,-106.6329806,city
1982,34.6086854,-98.3903305,city
1983,35.20123,-97.23801,recarea
1984,35.17364,-98.47799,recarea
1985,35.645,-97.36167,recarea
1986,35.53007,-99.18706,recarea
1987,34.71055597,-98.62368822,recarea
1988,34.899828,-99.274091,recarea
1989,34.7459,-98.9691,recarea
1990,34.710644,-98.623426,recarea
1991,35.4729886,-97.5170536,city
1992,36.35167,-96.09167,recarea
1993,35.538427,-95.927808,recarea
1994,36.699502,-96.924017,recarea
1995,35.65193,-99.2813,recarea
1996,36.091323,-98.605832,recarea
1997,36.88421,-95.970343,recarea
1998,36.532793,-96.161334,recarea
1999,36.929551,-96.085948,recarea
2000,32.8295183,-96.9442177,city
2001,32.7666103,-96.599472,city
2002,32.912624,-96.6388833,city
2003,29.7028266,-98.1257348,city
2004,29.871768,-98.205536,recarea
2005,30.5056,-98.02558,recarea
2006,30.705174,-97.312336,recarea
2007,30.674557,-97.722468,recarea
2008,34.145816,-94.685218,recarea
2009,34.025,-95.07833,recarea
2010,34.021262,-94.737709,recarea
2011,33.2150386,-97.1330516,city
2012,35.6876096,-105.938456,city
2013,31.064243,-94.095966,recarea
2014,30.789708,-94.164653,recarea
2015,26.0907673,-98.2788191,city
2016,32.7762719,-96.7968559,city
2017,33.1031744,-96.6705503,city
2018,36.785504,-98.178978,recarea
2019,36.552102,-99.566112,recarea
2020,36.74833,-98.13833,recarea
2021,35.41391667,-101.9523611,recarea
2022,36.64279535,-101.2165953,recarea
2023,26.204114,-98.2300605,city
2024,35.0841034,-106.650985,city
2025,28.7997547,-97.0064246,city
2026,27.837274,-97.052947,recarea
2027,28.307699,-96.804561,recarea
2028,34.7743383,-96.6783651,city
2029,34.62833,-95.35,recarea
2030,29.7589382,-95.3676974,city
2031,35.2225717,-97.4394816,city
2032,27.4950571,-99.5074431,city
2033,31.9973662,-102.077948,city
2034,25.9015688,-97.4984005,city
2035,35.3272928,-96.9253004,city
2036,34.1729273,-97.1309119,city
2037,30.6743643,-96.3699632,city
2038,31.1171441,-97.727796,city
2039,33.1976496,-96.6154471,city
2040,30.5085915,-97.6788056,city
2041,30.6183939,-96.3455991,city
2042,29.4246002,-98.4951405,city
2043,32.9537349,-96.8902816,city
2044,35.6571367,-97.4649038,city
2045,30.1734194,-95.504686,city
2046,31.098207,-97.3427847,city
2047,42.5558542,-114.4700684,city
2048,48.5536972,-109.677802,city
2049,47.91825,-108.5281,recarea
2050,48.392939,-107.72828,recarea
2051,48.59164,-109.94996,recarea
2052,48.51452,-107.51125,recarea
2053,48.03166015,-110.2377386,recarea
2054,48.31477,-111.10323,recarea
2055,46.0131505,-112.536508,city
2056,45.216773,-111.791811,recarea
2057,45.74315,-112.67102,recarea
2058,44.66201,-112.76486,recarea
2059,46.64377,-111.88126,recarea
2060,46.81637,-113.3336,recarea
2061,46.82559,-113.33788,recarea
2062,45.67799,-111.03689,recarea
2063,44.999081,-112.855012,recarea
2064,46.91975,-113.672457,recarea
2065,46.637231,-111.72456,recarea
2066,45.516582,-111.607837,recarea
2067,45.22607,-112.11793,recarea
2068,39.44975,-99.13171,recarea
2069,39.761404,-100.100924,recarea
2070,42.8620287,-112.450627,city
2071,42.1044,-110.8284,recarea
2072,42.50262,-105.02732,recarea
2073,42.30586,-104.81251,recarea
2074,41.70467,-107.26857,recarea
2075,41.60636174,-107.2595274,recarea
2076,41.86084058,-107.0562144,recarea
2077,42.07752327,-110.1531224,recarea
2078,41.5734,-109.3411,recarea
2079,41.905546,-109.850376,recarea
2080,41.8507,-109.8575,recarea
2081,42.17197,-110.18783,recarea
2082,40.98139,-110.38518,recarea
2083,42.015,-110.6529,recarea
2084,45.933144,-107.996401,recarea
2085,45.9881,-108.0025,recarea
2086,45.7766,-108.467,recarea
2087,46.03335,-108.2831,recarea
2088,44.848801,-109.305863,recarea
2089,44.50172,-109.184404,recarea
2090,44.4634,-108.6388,recarea
2091,44.89947,-108.64068,recarea
2092,44.47578373,-109.414787,recarea
2093,44.459637,-109.187482,recarea
2094,44.804,-106.927,recarea
2095,44.525103,-109.090813,recarea
2096,44.5432857,-109.1232009,recarea
2097,44.71125,-108.88677,recarea
2098,44.78813323,-109.2592192,recarea
2099,49.1428076,-102.991075,city
2100,46.5927425,-112.036277,city
2101,47.677282,-111.310193,recarea
2102,47.70778,-112.06309,recarea
2103,47.54555,-112.43889,recarea
2104,44.00669137,-108.4753293,recarea
2105,44.51976,-107.86163,recarea
2106,44.28203077,-107.5179763,recarea
2107,44.306545,-108.419204,recarea
2108,44.292854,-109.486533,recarea
2109,44.424469,-109.257008,recarea
2110,44.0708034,-107.348757,recarea
2111,44.475789,-109.308459,recarea
2112,43.321348,-108.124512,recarea
2113,43.407591,-108.121821,recarea
2114,43.826095,-108.133599,recarea
2115,42.8501191,-106.325138,city
2116,42.679903,-106.263725,recarea
2117,42.9428,-106.6134,recarea
2118,42.19848,-106.86616,recarea
2119,42.2458,-106.579,recarea
2120,43.59710454,-106.911512,recarea
2121,42.5495,-107.0812,recarea
2122,42.47121,-106.85123,recarea
2123,42.56679,-106.71669,recarea
2124,42.56098,-106.72529,recarea
2125,42.5504,-106.7166,recarea
2126,42.50037,-106.8975,recarea
2127,43.4887907,-112.03628,city
2128,43.484,-110.7623,recarea
2129,44.08186498,-104.0556015,recarea
2130,44.35604,-104.75015,recarea
2131,44.5163,-105.4455,recarea
2132,45.6794293,-111.044047,city
2133,46.8701049,-113.995267,city
2134,46.55614,-114.075658,recarea
2135,47.2464,-114.32006,recarea
2136,46.271005,-114.158712,recarea
2137,48.202158,-114.315321,city
2138,48.422363,-115.315279,recarea
2139,48.176856,-114.950718,recarea
2140,48.34377,-114.01401,recarea
2141,43.8235163,-111.787022,city
2142,46.79242,-105.31225,recarea
2143,41.5860557,-109.2194544,city
2144,41.96112923,-109.0805706,recarea
2145,42.5206,-108.7202,recarea
2146,42.6034,-108.6143,recarea
2147,42.814816,-109.585584,recarea
2148,43.020596,-110.121475,recarea
2149,42.5332,-108.6808,recarea
2150,42.757618,-109.731741,recarea
2151,42.8958853,-109.8353529,recarea
2152,42.52829,-108.73238,recarea
2153,42.82229,-108.7171,recarea
2154,43.0247245,-108.380727,city
2155,42.50819007,-107.8539463,recarea
2156,42.7384,-108.8343,recarea
2157,43.2021,-108.75586,recarea
2158,43.17114,-108.64424,recarea
2159,42.9293,-107.6137,recarea
2160,43.29734,-108.23294,recarea
2161,43.524261,-109.560976,recarea
2162,44.63608687,-105.3373564,recarea
2163,48.483458,-104.451216,recarea
2164,48.483783,-104.449607,recarea
2165,43.479965,-110.761815,city
2166,43.5529,-110.6782,recarea
2167,47.5048851,-111.29189,city
2168,47.051451,-109.442317,recarea
2169,47.87025173,-112.64313151,recarea
2170,47.68107,-112.50719,recarea
2171,47.13565,-109.35223,recarea
2172,33.1505998,-96.8238183,city
2173,30.0860459,-94.1018461,city
2174,27.7635302,-97.4033191,city
2175,31.5491899,-97.1474628,city
2176,43.72753,-114.382539,recarea
2177,43.21833333,-113.8802778,recarea
2178,43.59653,-116.72278,recarea
2179,43.11,-113.89,recarea
2180,42.55388889,-113.2447222,recarea
2181,43.20222222,-114.6658333,recarea
2182,42.52583333,-113.9933333,recarea
2183,42.548975,-114.429611,recarea
2184,42.37527778,-114.7705556,recarea
2185,42.81388889,-112.3305556,recarea
2186,43.52797,-116.05367,recarea
2187,43.645145,-116.130369,recarea
2188,42.672648,-113.477013,recarea
2189,43.18583333,-114.9788889,recarea
2190,43.00166667,-114.3022222,recarea
2191,42.20083333,-114.9005556,recarea
2192,43.4625,-113.56,recarea
2193,43.18416667,-114.3455556,recarea
2194,43.24861111,-113.9963889,recarea
2195,42.03312,-114.72132,recarea
2196,43.20722222,-113.7547222,recarea
2197,42.57449,-115.08963,recarea
2198,43.49166667,-116.04,recarea
2199,43.59771,-115.92444,recarea
2200,43.71083333,-114.3747222,recarea
2201,43.462,-113.561,recarea
2202,43.560859,-116.666137,recarea
2203,43.487731,-114.367238,recarea
2204,43.14083333,-114.6875,recarea
2205,42.67493,-113.48313,recarea
2206,42.97416667,-114.4622222,recarea
2207,43.42994,-114.01947,recarea
2208,43.13805556,-114.8091667,recarea
2209,42.49928,-114.151935,recarea
2210,43.430083,-113.822459,recarea
2211,43.361678,-115.449576,recarea
2212,43.189998,-114.597322,recarea
2213,42.794859,-112.849466,recarea
2214,42.93472222,-113.8497222,recarea
2215,44.67194444,-111.3877778,recarea
2216,42.18555556,-111.5038889,recarea
2217,42.322518,-111.297055,recarea
2218,47.6742994,-116.7811531,city
2219,47.64741,-116.71841,recarea
2220,47.878938,-116.367214,recarea
2221,47.434586,-116.357411,recarea
2222,48.709538,-116.412424,recarea
2223,48.251228,-116.538884,recarea
2224,48.92416667,-116.5180556,recarea
2225,47.52527778,-116.5683333,recarea
2226,47.46361111,-116.9308333,recarea
2227,47.388569,-116.401248,recarea
2228,42.32555556,-111.9413889,recarea
2229,47.6571934,-117.42351,city
2230,46.36955,-116.85949,recarea
2231,46.48833333,-116.7525,recarea
2232,46.0667277,-118.339345,city
2233,45.02675,-117.77965,recarea
2234,39.04292,-113.40551,recarea
2235,38.58,-113.807,recarea
2236,38.971257,-113.380361,recarea
2237,40.0785,-113.9687222,recarea
2238,43.5737361,-116.559631,city
2239,43.23194444,-116.56,recarea
2240,44.799038,-116.933112,recarea
2241,43.34888889,-116.7127778,recarea
2242,44.29805556,-117.2080556,recarea
2243,43.93222,-116.43761,recarea
2244,43.48277778,-116.9230556,recarea
2245,43.29941,-116.52234,recarea
2246,42.7575,-116.2969444,recarea
2247,44.128352,-115.813047,recarea
2248,43.09361111,-116.4497222,recarea
2249,43.93003,-116.3335,recarea
2250,42.73952,-116.31424,recarea
2251,44.00470692,-116.18038311,recarea
2252,44.06675,-115.93997,recarea
2253,44.38845,-116.89583,recarea
2254,44.05777778,-116.8883333,recarea
2255,44.51888,-116.04461,recarea
2256,43.18222222,-116.1802778,recarea
2257,42.2781,-112.0259,recarea
2258,42.66416667,-111.9627778,recarea
2259,43.030797,-111.376812,recarea
2260,43.50248,-111.76534,recarea
2261,42.71,-112.9508333,recarea
2262,44.43867,-111.42694,recarea
2263,43.92833333,-111.7780556,recarea
2264,43.65166667,-111.7091667,recarea
2265,43.32911,-111.22136,recarea
2266,43.96138889,-113.6786111,recarea
2267,43.47222222,-112.3469444,recarea
2268,43.965122,-112.26461,recarea
2269,43.78555556,-111.9902778,recarea
2270,43.342166,-111.208031,recarea
2271,43.33083333,-112.7994444,recarea
2272,42.98757,-111.73653,recarea
2273,41.0751048,-111.9741925,city
2274,46.4195913,-117.0216144,city
2275,46.1676,-116.73528,recarea
2276,46.51,-116.29607,recarea
2277,46.21153,-116.83284,recarea
2278,45.79127,-116.31933,recarea
2279,46.07334,-116.34709,recarea
2280,45.95377,-116.11524,recarea
2281,38.32556,-111.95012,recarea
2282,37.38816667,-112.9106839,recarea
2283,37.518587,-111.9903427,recarea
2284,38.78591944,-111.9650972,recarea
2285,38.547699,-113.547832,recarea
2286,37.617,-112.691,recarea
2287,37.64774444,-111.9109861,recarea
2288,44.12948,-110.82055,recarea
2289,40.2337289,-111.6587085,city
2290,39.28103,-112.775832,recarea
2291,43.6086295,-116.392326,city
2292,42.77305556,-115.7161111,recarea
2293,43.6166163,-116.200886,city
2294,35.02833,-104.68833,recarea
2295,35.0352,-104.6851,recarea
2296,35.63193472,-107.2333333,recarea
2297,34.24354778,-106.9939436,recarea
2298,34.351472,-106.882278,recarea
2299,35.58198472,-107.2235689,recarea
2300,35.54513472,-106.8666667,recarea
2301,34.16620889,-106.8399672,recarea
2302,35.54281111,-107.2144497,recarea
2303,34.15896139,-106.8882458,recarea
2304,34.74899556,-107.5015961,recarea
2305,35.65877139,-107.1833333,recarea
2306,34.6034,-106.361,recarea
2307,33.6398609,-96.6089146,city
2308,35.91537,-94.969956,city
2309,36.1156306,-97.0585717,city
2310,36.658639,-101.135511,recarea
2311,29.3056996,-94.7933252,city
2312,35.7478769,-95.3696909,city
2313,26.1907543,-97.6960599,city
2314,35.3880338,-94.4265011,city
2315,33.9004572,-98.5020777,city
2316,33.798417,-99.839932,recarea
2317,33.0136764,-96.6925096,city
2318,32.753177,-97.3327459,city
2319,30.2711286,-97.7436995,city
2320,29.6910753,-95.2092076,city
2321,26.3013982,-98.1624501,city
2322,32.7459645,-96.9977846,city
2323,34.02806417,-106.7448561,recarea
2324,32.8998822,-105.9602081,city
2325,32.8245,-105.653,recarea
2326,32.7711825,-108.2764164,city
2327,32.91680306,-108.9733728,recarea
2328,32.945495,-109.0470103,recarea
2329,43.1579812,-79.2441003,city
2330,43.112621,-78.403878,recarea
2331,42.966987,-76.740909,recarea
2332,42.697733,-77.905869,recarea
2333,40.794385,-72.886536,recarea
2334,40.8959885,-73.53472137,recarea
2335,40.92851257,-73.44012451,recarea
2336,40.7966,-72.8797,recarea
2337,41.6517,-74.2106,recarea
2338,40.7092018,-73.203598,recarea
2339,42.513611,-76.791389,recarea
2340,42.34427,-77.709783,recarea
2341,42.325,-75.22333,recarea
2342,42.5,-76.0,recarea
2343,42.1294712,-80.0852695,city
2344,37.5385087,-77.43428,city
2345,41.9438129,-71.2806515,city
2346,43.3478,-70.5492,recarea
2347,46.8606301,-68.0116807,city
2348,46.93426,-67.870474,recarea
2349,39.4862777,-75.0254256,city
2350,43.5278546,-71.470351,city
2351,43.81576,-71.66836,recarea
2352,41.3429922,-73.0787468,city
2353,42.3756401,-71.2358004,city
2354,43.438878,-70.7739832,city
2355,43.7477,-69.7834,recarea
2356,44.099294,-69.109095,recarea
2357,42.7777829,-71.0767724,city
2358,44.2297027,-69.7731228,city
2359,44.9794,-69.5758,recarea
2360,38.8950368,-77.0365427,city
2361,38.9846816,-77.0942447,city
2362,40.7812093,-73.2462273,city
2363,44.8016255,-68.7713289,city
2364,44.53856,-67.880346,recarea
2365,44.538499,-67.880468,recarea
2366,45.114975,-67.281082,recarea
2367,45.114791,-67.280893,recarea
2368,42.7284117,-73.6917878,city
2369,41.6612104,-72.7795419,city
2370,42.4084302,-71.0119948,city
2371,43.0481221,-76.1474244,city
2372,41.3082138,-72.9250518,city
2373,43.157285,-77.615214,city
2374,42.3875968,-71.0994968,city
2375,42.8579536,-70.9300921,city
2376,42.0834335,-71.0183787,city
2377,43.9133661,-69.8140298,city
2378,42.3554334,-71.060511,city
2379,42.7656251,-71.4677032,city
2380,42.566751,-70.9368313,city
2381,44.5520105,-69.6317121,city
2382,41.8873726,-71.3876472,city
2383,41.8789531,-71.3821203,city
2384,41.5538091,-73.0438362,city
2385,43.1249127,-79.2005935,city
2386,40.6916081,-75.2099866,city
2387,44.3169922,-69.7734278,city
2388,39.0984317,-76.8485094,city
2389,44.1004515,-70.2150294,city
2390,42.4396039,-76.4968019,city
2391,43.0821793,-73.7853915,city
2392,41.6735209,-72.9464859,city
2393,39.9448402,-75.1198911,city
2394,44.2602244,-72.5750364,city
2395,40.7215682,-74.047455,city
2396,43.0702223,-70.7548621,city
2397,39.6526498,-78.762383,city
2398,43.643032,-72.251587,city
2399,43.6414716,-70.2408811,city
2400,41.394817,-73.4540111,city
2401,39.415779,-77.4127562,city
2402,41.0534302,-73.5387341,city
2403,41.5623178,-72.6509061,city
2404,42.4792618,-71.1522766,city
2405,42.451302,-73.260018,city
2406,43.3727579,-72.3382504,city
2407,42.4184296,-71.1061639,city
2408,42.9922181,-79.2484192,city
2409,42.4564323,-71.064182,city
2410,42.7070354,-71.1631137,city
2411,42.5267443,-71.7614891,city
2412,38.7509488,-77.4752667,city
2413,42.3370414,-71.2092214,city
2414,43.6084792,-72.9724768,city
2415,42.2773177,-71.4165905,city
2416,44.2856028,-69.790165,city
2417,42.5195292,-70.8967226,city
2418,42.3655767,-71.1040018,city
2419,39.5751717,-76.9959168,city
2420,38.1495947,-79.072557,city
2421,40.518681,-78.394736,city
2422,40.9646867,-75.9852789,city
2423,42.8125913,-70.8772751,city
2424,43.4442432,-71.6472988,city
2425,40.335345,-75.9279495,city
2426,39.4562528,-77.9639604,city
2427,37.227928,-77.4019268,city
2428,42.933597,-72.2784264,city
2429,40.3429683,-76.4233816,city
2430,44.794713,-68.7661547,city
2431,37.3043154,-77.2872001,city
2432,42.5278731,-70.9286609,city
2433,38.029306,-78.4766781,city
2434,41.1792695,-73.1887863,city
2435,39.5355063,-76.3490396,city
2436,42.5486559,-70.8784256,city
2437,42.2509914,-71.0037374,city
2438,47.364409,-68.328094,city
2439,38.9529442,-76.9408647,city
2440,46.6812216,-68.0154578,city
2441,44.4696138,-71.1809821,city
2442,42.6159286,-70.6619888,city
2443,40.6178915,-75.3786521,city
2444,43.207178,-71.537476,city
2445,43.1981117,-70.8739761,city
2446,42.6414437,-71.3085329,city
2447,43.0407742,-78.8660527,city
2448,41.9019257,-71.0931485,city
2449,42.3459271,-71.5522874,city
2450,43.08436,-79.0614686,city
2451,41.1175966,-73.4078968,city
2452,43.6763036,-70.3663874,city
2453,41.9583799,-70.6673851,city
